ID,target,f190486d6,58e2e02e6,eeb9cd3aa,9fd594eec,6eef030c1,15ace8c9f,fb0f5dbfe,58e056e12,20aa07010,024c577b9,d6bb78916,b43a7cfd5,58232a6fb,1702b5bf0,324921c7b,62e59a501,2ec5b290f,241f0f867,fb49e4212,66ace2992,f74e8f13d,5c6487af1,963a49cdc,26fc93eb7,1931ccfdd,703885424,70feb1494,491b9ee45,23310aa6f,e176a204a,6619d81fc,1db387535,fc99f9426,91f701ba2,0572565c2,190db8488,adb64ff71,c47340d97,c5a231d81,0ff32eb98,leaked_target_0,leaked_target_1,leaked_target_2,leaked_target_3,leaked_target_4,leaked_target_5,leaked_target_6,leaked_target_7,leaked_target_8,leaked_target_9,leaked_target_10,leaked_target_11,leaked_target_12,leaked_target_13,leaked_target_14,leaked_target_15,leaked_target_16,leaked_target_17,leaked_target_18,leaked_target_19,leaked_target_20,leaked_target_21,leaked_target_22,leaked_target_23,leaked_target_24,leaked_target_25,leaked_target_26,leaked_target_27,leaked_target_28,leaked_target_29,leaked_target_30,leaked_target_31,leaked_target_32,leaked_target_33,leaked_target_34,leaked_target_35,leaked_target_36,leaked_target_37,compiled_leak,nonzero_mean
a7522ad91,4000000.0,0.0,970000.0,13666666.66,0.0,0.0,0.0,0.0,6800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,4000000.0,3113570.7782009933
a75695558,12000000.0,0.0,0.0,0.0,50000000.0,0.0,0.0,0.0,0.0,30666666.66,0.0,0.0,0.0,0.0,0.0,0.0,41333333.34,0.0,0.0,42000000.0,0.0,23333333.34,0.0,50000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12000000.0,0.0,0.0,0.0,0.0,0.0,12000000.0,35642875.38647835
a759e186f,40000000.0,20000000.0,50000000.0,0.0,0.0,30000000.0,36000000.0,40000000.0,37000000.0,34000000.0,40000000.0,40000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40000000.0,40000000.0,40000000.0,0.0,0.0,40000000.0,0.0,0.0,0.0,40000000.0,0.0,40000000.0,40000000.0,40000000.0,0.0,0.0,40000000.0,40000000.0,0.0,40000000.0,40000000.0,0.0,40000000.0,0.0,0.0,0.0,40000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40000000.0,0.0,0.0,40000000.0,45084224.15834563
a79329f21,4000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8000000.0,0.0,9300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,4000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,6543099.641609492
a79d48e5f,6000000.0,1200000.0,0.0,11540000.0,0.0,36000000.0,0.0,900000.0,0.0,0.0,3362000.0,0.0,18000.0,338000.0,5933333.34,7150000.0,5800000.0,0.0,4825000.0,0.0,4465000.0,6050000.0,14000000.0,620500.0,4702666.66,7621333.34,0.0,0.0,1364000.0,1200000.0,10440000.0,11030000.0,0.0,3936000.0,0.0,8000000.0,0.0,500000.0,0.0,0.0,4200000.0,0.0,6000000.0,6000000.0,0.0,6000000.0,6000000.0,6000000.0,0.0,6000000.0,0.0,0.0,6000000.0,6000000.0,0.0,6000000.0,6000000.0,6000000.0,0.0,6000000.0,0.0,0.0,6000000.0,6000000.0,0.0,0.0,0.0,0.0,0.0,0.0,6000000.0,0.0,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,0.0,6000000.0,2571921.6938616643
a79e7ee52,4522250.0,2050000.0,0.0,0.0,25000000.0,4760000.0,13900000.0,10000000.0,7012000.0,2026000.0,190000.0,42000.0,0.0,74000.0,0.0,200000.0,0.0,2000000.0,1600000.0,2913333.34,4000000.0,4080000.0,16000000.0,7300000.0,12000.0,0.0,0.0,18284000.0,70000.0,50000.0,0.0,18666.66,0.0,0.0,0.0,40000.0,1630000.0,97000.0,0.0,7000000.0,0.0,4522250.0,0.0,4522250.0,4522250.0,0.0,0.0,0.0,0.0,0.0,4522250.0,0.0,4522250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4522250.0,1385522.6683943146
a7a6af4f2,2324000.0,0.0,0.0,0.0,1700000.0,0.0,0.0,52820000.0,1630000.0,0.0,0.0,0.0,0.0,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2590000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2842000.0,0.0,7495000.0,0.0,0.0,0.0,2324000.0,0.0,2324000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2324000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2324000.0,0.0,0.0,0.0,0.0,2324000.0,2365693.0143605135
a7b27f950,125000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,200000.0,0.0,1900000.0,0.0,1200000.0,0.0,0.0,0.0,0.0,0.0,0.0,1125000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125000.0,125000.0,125000.0,0.0,0.0,0.0,125000.0,0.0,125000.0,0.0,0.0,0.0,0.0,125000.0,125000.0,0.0,0.0,0.0,0.0,0.0,0.0,125000.0,589670.2394822557
a7c8a66d0,200000.0,1973000.0,0.0,1000000.0,0.0,4100000.0,1500000.0,786666.66,6277142.86,420000.0,420000.0,420000.0,420000.0,420000.0,420000.0,420000.0,420000.0,420000.0,420000.0,420000.0,420000.0,420000.0,420000.0,420000.0,420000.0,420000.0,420000.0,420000.0,420000.0,420000.0,420000.0,420000.0,420000.0,420000.0,420000.0,420000.0,420000.0,420000.0,420000.0,420000.0,420000.0,200000.0,0.0,200000.0,200000.0,200000.0,200000.0,0.0,200000.0,200000.0,200000.0,200000.0,0.0,200000.0,200000.0,0.0,0.0,200000.0,0.0,200000.0,200000.0,0.0,0.0,0.0,200000.0,0.0,200000.0,0.0,200000.0,0.0,0.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,0.0,200000.0,200000.0,413672.91045465984
a7cd40df2,6000000.0,0.0,0.0,0.0,4000000.0,5000000.0,0.0,0.0,10000000.0,10000000.0,10000000.0,0.0,0.0,0.0,0.0,6000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000000.0,6235641.658532286
a808ae96e,6000000.0,0.0,3500000.0,0.0,0.0,0.0,8000000.0,0.0,0.0,0.0,2000000.0,0.0,3000000.0,0.0,4000000.0,0.0,4500000.0,0.0,5000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000000.0,0.0,0.0,6000000.0,0.0,6000000.0,0.0,0.0,0.0,6000000.0,0.0,0.0,0.0,6000000.0,0.0,0.0,6000000.0,6000000.0,0.0,6000000.0,0.0,6000000.0,0.0,0.0,0.0,0.0,6000000.0,0.0,0.0,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,0.0,6000000.0,0.0,0.0,6000000.0,12131432.401412006
a80a4ae70,6000000.0,0.0,0.0,3500000.0,4000000.0,0.0,2400000.0,1500000.0,700000.0,800000.0,0.0,2210000.0,1900000.0,0.0,0.0,9000000.0,1000000.0,6000000.0,0.0,0.0,15000000.0,0.0,7020000.0,2333333.34,0.0,20000000.0,0.0,4200000.0,18833333.34,950000.0,1400000.0,7000000.0,6000000.0,17920000.0,0.0,0.0,0.0,0.0,40000000.0,40000000.0,40000000.0,0.0,0.0,6000000.0,0.0,6000000.0,6000000.0,0.0,0.0,0.0,6000000.0,6000000.0,0.0,0.0,0.0,0.0,6000000.0,6000000.0,6000000.0,0.0,6000000.0,6000000.0,6000000.0,0.0,0.0,0.0,0.0,0.0,6000000.0,0.0,6000000.0,0.0,6000000.0,0.0,6000000.0,0.0,0.0,0.0,0.0,6000000.0,4394961.16779997
a80e17c1b,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10340000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,7101346.390994095
a81ea9a95,574000.0,0.0,30000.0,20402500.0,240000.0,460000.0,319612000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,34738000.0,0.0,17057333.34,3090000.0,2590000.0,2575000.0,6420000.0,1408000.0,3000000.0,33351333.34,21463500.0,5250000.0,3736666.66,0.0,320000.0,26880000.0,0.0,0.0,1050000.0,20406000.0,816500.0,19552000.0,385500.0,7443333.34,35000000.0,6208000.0,800000.0,574000.0,574000.0,574000.0,574000.0,574000.0,574000.0,0.0,0.0,574000.0,574000.0,574000.0,0.0,574000.0,0.0,574000.0,574000.0,0.0,574000.0,574000.0,0.0,574000.0,574000.0,574000.0,574000.0,574000.0,0.0,574000.0,574000.0,574000.0,574000.0,574000.0,574000.0,574000.0,574000.0,0.0,0.0,574000.0,574000.0,574000.0,3056274.737562347
a8208f151,3000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000000.0,0.0,3000000.0,0.0,0.0,0.0,3000000.0,0.0,0.0,0.0,0.0,0.0,3000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000000.0,1332807.174876442
a829481b3,600000.0,0.0,0.0,0.0,600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600000.0,226989.43601725524
a85138cb0,20000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36000000.0,40000000.0,43000000.0,40000000.0,44000000.0,43000000.0,50000000.0,36666666.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000000.0,20000000.0,0.0,20000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000000.0,0.0,0.0,20000000.0,0.0,0.0,0.0,20000000.0,20000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000000.0,33276321.276517082
a859289bd,10000000.0,0.0,0.0,1500000.0,1400000.0,900000.0,0.0,0.0,0.0,3900000.0,0.0,700000.0,0.0,840000.0,2600000.0,700000.0,2700000.0,1800000.0,1000000.0,2000000.0,1600000.0,0.0,0.0,3200000.0,2400000.0,0.0,0.0,0.0,6000000.0,0.0,1400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,10000000.0,0.0,10000000.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,0.0,10000000.0,10000000.0,10000000.0,0.0,0.0,0.0,0.0,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000000.0,1344020.199590066
a867592e0,3300000.0,0.0,13725000.0,400000.0,7000000.0,5036000.0,6800000.0,0.0,0.0,2600000.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21450000.0,0.0,0.0,2000000.0,2000000.0,2000000.0,0.0,2000000.0,0.0,3633333.34,0.0,0.0,0.0,4000000.0,0.0,3300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3300000.0,3300000.0,3300000.0,3300000.0,0.0,0.0,0.0,0.0,3300000.0,0.0,0.0,0.0,3300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3300000.0,4738610.240844165
a86aaf494,450000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160000.0,0.0,0.0,0.0,0.0,600000.0,0.0,0.0,0.0,100000.0,0.0,0.0,7913333.34,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1136775.7237788008
a874e4634,102000.0,0.0,0.0,982000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17416000.0,0.0,970000.0,598000.0,0.0,0.0,0.0,0.0,0.0,0.0,129333.34,76000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102000.0,0.0,0.0,102000.0,1290706.161038924
a878e23eb,6000000.0,0.0,1200000.0,27300000.0,680000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,1740000.0,1460000.0,75000.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000000.0,0.0,0.0,0.0,0.0,6000000.0,6000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000000.0,0.0,0.0,0.0,0.0,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,0.0,0.0,0.0,0.0,0.0,6000000.0,2011801.8435217869
a87e57cbf,200000.0,0.0,2800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,1074418.1314626252
a888c18aa,5000000.0,5000000.0,5000000.0,5000000.0,0.0,5000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000000.0,5000000.0,0.0,5000000.0,0.0,0.0,5000000.0,0.0,0.0,0.0,0.0,0.0,5000000.0,0.0,0.0,0.0,0.0,5000000.0,5000000.0,0.0,0.0,0.0,0.0,5000000.0,5000000.0,0.0,2800000.0,5000000.0,5000000.0,5000000.0,0.0,0.0,0.0,0.0,5000000.0,0.0,5000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000000.0,4468793.520022261
a88dfd47d,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7832791.622040557
a8a0cc490,5937000.0,3952000.0,0.0,16370000.0,1275333.34,2038000.0,11852000.0,7872000.0,7104000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5937000.0,5937000.0,5937000.0,5937000.0,0.0,5937000.0,0.0,0.0,5937000.0,0.0,5937000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5937000.0,5937000.0,0.0,0.0,0.0,5937000.0,5937000.0,5937000.0,0.0,5937000.0,5937000.0,0.0,0.0,0.0,0.0,5937000.0,5937000.0,5937000.0,2205992.2457604012
a8b99de12,8000000.0,0.0,0.0,0.0,100000.0,400000.0,0.0,0.0,100000.0,7900000.0,5400000.0,5400000.0,5400000.0,5400000.0,5400000.0,5400000.0,5400000.0,5400000.0,5400000.0,5400000.0,5400000.0,5400000.0,5400000.0,5400000.0,5400000.0,5400000.0,5400000.0,5400000.0,5400000.0,5400000.0,5400000.0,5400000.0,5400000.0,5400000.0,5400000.0,5400000.0,5400000.0,5400000.0,5400000.0,5400000.0,5400000.0,8000000.0,8000000.0,8000000.0,0.0,8000000.0,8000000.0,0.0,8000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8000000.0,0.0,0.0,0.0,0.0,8000000.0,0.0,0.0,0.0,8000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8000000.0,8000000.0,0.0,0.0,0.0,8000000.0,3591999.9907291243
a8c0cd3b4,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,0.0,400000.0,0.0,0.0,0.0,0.0,1000000.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0,933333.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1023785.8788352482
a8c6c3890,8000000.0,6717333.34,6000000.0,80000.0,200000.0,80000.0,0.0,12100000.0,0.0,0.0,0.0,0.0,1736000.0,5200000.0,5200000.0,16333333.34,3120000.0,10000000.0,4000000.0,8000000.0,24000000.0,0.0,10000000.0,4000000.0,0.0,7000000.0,0.0,5333333.34,7734285.72,18000000.0,3000000.0,10000000.0,6000000.0,9000000.0,20000000.0,7000000.0,8000000.0,0.0,0.0,11000000.0,5000000.0,8000000.0,0.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,0.0,8000000.0,0.0,8000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8000000.0,4306816.122664642
a8d84534c,1590666.66,744000.0,3414000.0,5223600.0,3702000.0,0.0,0.0,0.0,0.0,4799600.0,1068000.0,0.0,8120666.66,10360500.0,5764571.42,0.0,0.0,0.0,3005000.0,2586000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2962000.0,0.0,5786000.0,0.0,0.0,1326666.66,0.0,9948000.0,16720000.0,9180000.0,2690000.0,0.0,0.0,1590666.66,1590666.66,1590666.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1590666.66,3566978.966900884
a8f1ac30c,74000.0,0.0,0.0,0.0,0.0,128000.0,0.0,0.0,0.0,0.0,500000.0,103000.0,0.0,102000.0,0.0,0.0,0.0,0.0,0.0,0.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,32000.0,0.0,0.0,0.0,112000.0,0.0,88000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74000.0,0.0,0.0,0.0,74000.0,107852.25630814547
a8f7b37dc,800000.0,0.0,200000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,966666.66,1600000.0,0.0,0.0,0.0,0.0,300000.0,0.0,875000.0,0.0,0.0,0.0,1656363.64,5000000.0,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800000.0,428823.64232612494
a900bd453,69000.0,26000.0,0.0,0.0,0.0,0.0,0.0,262666.66,0.0,0.0,0.0,0.0,0.0,0.0,33000.0,48000.0,20000.0,232000.0,0.0,76000.0,4000.0,0.0,76000.0,59333.34,54000.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,89000.0,0.0,0.0,24000.0,108000.0,0.0,40000.0,26000.0,452000.0,0.0,0.0,69000.0,69000.0,69000.0,0.0,0.0,0.0,69000.0,69000.0,0.0,0.0,69000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69000.0,69000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69000.0,90213.77499679645
a91c6f126,800000.0,0.0,0.0,0.0,4000000.0,0.0,1000000.0,0.0,600000.0,0.0,0.0,7000000.0,0.0,0.0,0.0,0.0,0.0,0.0,720000.0,2100000.0,7333333.34,9950000.0,0.0,0.0,800000.0,2100000.0,1300000.0,0.0,0.0,0.0,0.0,0.0,4600000.0,18800000.0,0.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,0.0,0.0,800000.0,0.0,800000.0,800000.0,0.0,0.0,800000.0,800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800000.0,0.0,800000.0,0.0,0.0,0.0,800000.0,0.0,800000.0,0.0,0.0,0.0,0.0,800000.0,0.0,0.0,0.0,0.0,0.0,800000.0,1832161.17013128
a93227d02,31000000.0,0.0,50000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31000000.0,0.0,0.0,31000000.0,31000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31000000.0,50000000.00000009
a9450e452,600000.0,4100000.0,0.0,0.0,0.0,0.0,0.0,0.0,28000000.0,0.0,6050000.0,0.0,0.0,950000.0,0.0,0.0,1733333.34,0.0,13200000.0,3205000.0,2000000.0,0.0,1200000.0,0.0,0.0,0.0,400000.0,0.0,0.0,5000000.0,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,1000000.0,1233333.34,600000.0,600000.0,600000.0,600000.0,0.0,600000.0,600000.0,600000.0,0.0,600000.0,0.0,600000.0,0.0,0.0,0.0,600000.0,600000.0,0.0,600000.0,600000.0,0.0,0.0,600000.0,0.0,600000.0,0.0,0.0,0.0,0.0,0.0,600000.0,0.0,600000.0,0.0,600000.0,0.0,600000.0,0.0,600000.0,2514842.837405446
